507c2ee6-4bb9-4dfe-9949-b8c95bf7a233,8/2/01,,999-38-4603,S99987734,,Ms.,Sharyn,Schiller,,,,black,nonhispanic,F,Fort Smith  Arkansas  US,793 Hirthe Throughway Apt 15,Alexander,Arkansas,Pulaski County,72002,34.64079171,-92.499305,65271.04,18304.74
7f6cba45-5127-45ac-9fc7-c1c6fbd3068b,2/6/92,,999-61-2564,S99921034,X49627132X,Mrs.,Candis,Lubowitz,,Gutkowski,M,white,nonhispanic,F,Fort Smith  Arkansas  US,763 West Stravenue,Paragould,Arkansas,Greene County,72450,36.08080137,-90.47190182,695938.96,6921.96
743021ea-2463-4eef-be57-c041e4e91e1a,7/9/86,,999-89-6838,S99992923,X3930659X,Ms.,Alanna,Hoeger,,,S,white,hispanic,F,Hot Springs  Arkansas  US,818 Hilpert Skyway Unit 41,Fort Smith,Arkansas,Sebastian County,72904,35.28113815,-94.40423592,755658.53,5657.8
2d22d544-c4a9-4f23-81c0-e0211b099c9f,9/27/76,,999-53-7957,S99920525,X54032382X,Mrs.,Britt,Jaskolski,,Stroman,M,white,nonhispanic,F,Sherwood  Arkansas  US,892 Sipes Mall Unit 75,Bentonville,Arkansas,Benton County,72758,36.26129322,-94.11162207,1002392.42,8147.34
bbffc352-335f-4a8f-ae77-96d87b84d448,12/6/71,,999-83-7203,S99981985,X83612122X,Ms.,Antoinette,Lowe,,,S,white,nonhispanic,F,Forrest City  Arkansas  US,890 Langosh Avenue,Monticello,Arkansas,Drew County,71655,33.59261386,-91.76802009,156288.77,14804.34
80f2afc3-5b26-4507-b10f-80db2db374bd,7/22/15,,999-90-6099,,,,Lucila,Reynolds,,,,white,nonhispanic,F,White Hall  Arkansas  US,304 Wintheiser Plaza,Pea Ridge,Arkansas,Benton County,72756,36.3278223,-93.97457843,120404.66,2074.12
ca260156-e147-4c96-918e-5af6c1b03207,4/1/42,,999-68-6649,S99940606,X72355084X,Ms.,Tinisha,Stanton,,,S,white,nonhispanic,F,Jacksonville  Arkansas  US,250 Smith Green,Helena-West Helena,Arkansas,Phillips County,72355,34.56860672,-90.6440328,1296520.31,68118.25
aeb721c3-2597-4188-9da2-8a0e423c332b,10/3/79,,999-34-9426,S99911556,X83549491X,Mr.,Cole,Bayer,,,M,white,nonhispanic,M,Conway  Arkansas  US,131 Kozey Green Unit 76,Van Buren,Arkansas,Crawford County,72956,35.47991534,-94.30774127,34621.72,1674.58
af7b0a1c-ab1d-4c4f-88e5-90973cb374a3,8/20/12,,999-90-8234,,,,Homero,Montez,,,,white,hispanic,M,Gaudalajara  Jalisco  MX,418 Jerde Ranch Apt 44,Visalia,California,Tulare County,,36.32141608,-119.3368116,161837.27,3887.12
6e331b35-4a67-40f6-97da-66aa9f91ae04,3/31/07,,999-76-2896,,,,Karen,Beer,,,,white,nonhispanic,F,Chula Vista  California  US,623 Jaskolski Tunnel Apt 88,San Ramon,California,Contra Costa County,94582,37.79506648,-121.9408081,318816.85,7154.24
5feb9ec6-daaf-4cb8-a7cd-92de1053e823,11/27/97,,999-98-1687,S99914153,X41513098X,Mr.,Emerson,Beahan,,,,white,nonhispanic,M,Hughson  California  US,1097 Mayer Well Apt 27,Santa Clarita,California,Los Angeles County,91354,34.43711438,-118.410257,72942.48,21562.51
9d2f80bf-c04c-4b6b-95b5-61d4bfc5c1ff,8/11/89,,999-60-5875,S99929120,X44165314X,Mr.,Jimmie,Konopelski,,,M,white,hispanic,M,Santa Ana  California  US,797 Zieme Port Unit 95,San Jose,California,Santa Clara County,95117,37.4213341,-122.0192447,820441.43,5859.16
e27bd2be-f48a-4548-91e5-d321c19f112b,4/3/80,,999-36-9758,S99994190,X87063179X,Mr.,Cristobal,Alonso,,,S,white,hispanic,M,Panama City  Panama  PA,472 Robel Center,Maywood,California,Los Angeles County,90255,33.99003962,-118.1778394,872838.84,8147.15
586fc6e9-b9d1-4270-a7e5-e8ea2daf8bb8,2/23/69,,999-49-7995,S99964043,X46786887X,Mr.,Jamel,Rogahn,,,M,white,nonhispanic,M,Fresno  California  US,346 Jones Vale Unit 90,Pinole,California,Contra Costa County,94806,37.96748218,-122.2916651,1297332.82,10562.39
45ece181-dacd-444b-b803-fcbc5b283c4c,1/3/02,,999-32-5592,S99915276,,Mr.,Ozzie,Strosin,,,,white,nonhispanic,M,Rialto  California  US,1066 Homenick Well Apt 92,Anaheim,California,Orange County,92886,33.82457702,-117.9663155,394641.74,17989.6
f1bfea42-81ff-431d-a34d-0f4cca46a7e1,2/17/62,,999-29-1565,S99926672,X81792813X,Ms.,Gillian,Kilback,,,S,white,hispanic,F,Modesto  California  US,673 White Club Suite 34,San Diego,California,San Diego County,92132,32.72866452,-117.1258892,1288311.75,38992.6
c020416a-cc7e-4716-bde3-c841652f5e91,11/26/86,,999-75-6499,S99961872,X79043102X,Mr.,Whitney,White,,,M,white,nonhispanic,M,Murrieta  California  US,785 Steuber Path,Los Angeles,California,Los Angeles County,91105,33.95142938,-118.392242,768840.06,7211.12
e4a66f57-f2f4-4e4d-9436-e26bed966e47,2/10/56,,999-95-1210,S99979187,X47780943X,Mr.,José,Campos,,,M,white,hispanic,M,Tegucigalpa  Francisco Morazán  HN,1089 Reilly Ferry,Fremont,California,Alameda County,94536,37.45896715,-121.9731753,1420805.11,225982.9
062fe73d-f203-4c35-97ba-7587dbb1cde4,11/9/92,,999-60-3411,S99966968,X68187846X,Mrs.,Delcie,Jaskolski,,Haag,M,white,nonhispanic,F,Loveland  Colorado  US,359 Hilpert Lodge,Lakewood,Colorado,Jefferson County,80235,39.68937548,-105.1338338,637138.56,7096.1
6739901a-21d8-4c63-84da-7f96b0a2cf88,10/14/81,,999-95-2124,S99961564,X15023045X,Mrs.,Kimberley,Romaguera,,Baumbach,M,white,hispanic,F,Aurora  Colorado  US,718 Abbott Byway,Denver,Colorado,Denver County,80218,39.73675743,-105.0139382,122382.28,20527.8
05041fa8-42a7-40c4-a8b7-607a35af3456,9/1/82,,999-74-3835,S99931444,X60497878X,Mrs.,Maricela,Turcotte,,Sporer,M,white,nonhispanic,F,Colorado Springs  Colorado  US,1055 Kuvalis Dale Apt 8,Denver,Colorado,Denver County,80209,39.73558468,-105.0272624,150643.23,12267.42
f1c9e5e5-d8a3-41fa-b354-758c94f75e0b,10/14/69,,999-27-9060,S99949464,X69182296X,Mr.,Adan,Langworth,,,M,white,nonhispanic,M,Thornton  Colorado  US,912 Powlowski Green Apt 10,Denver,Colorado,Denver County,80236,39.64606415,-105.0984496,52945.26,0
510e74d1-6a95-495f-8b9f-5278a70ed7a0,5/23/66,,999-81-9505,S99996868,X38373980X,Mr.,Tory,Corwin,,,M,black,hispanic,M,Arvada  Colorado  US,612 Kshlerin Arcade,Centennial,Colorado,Arapahoe County,80016,39.61662146,-104.8987789,1438799.86,6085.86
376b3d1d-6545-4e8e-90a3-618469b379c1,8/26/63,,999-88-9428,S99971893,X59383706X,Ms.,Daniela,Páez,,,S,white,hispanic,F,Kingston  Kingston  JM,978 Murray Road Unit 21,Denver,Colorado,Denver County,80226,39.79890838,-104.880372,1121910.14,15812.7
284641e0-66a7-499a-b3ed-fb0c394d213e,8/30/62,,999-61-9156,S99923608,X26638935X,Mrs.,Antonia,Negrón,,Trujillo,M,asian,hispanic,F,Bayamon  Puerto Rico  PR,157 Schmitt Ferry,Denver,Colorado,Denver County,80238,39.640186,-104.9348484,1250517.58,13242.16
c9796108-4376-4f62-9855-6d06246b44f6,11/2/81,,999-78-6125,S99934751,X82048180X,Mr.,Shirley,Kshlerin,,,M,white,nonhispanic,M,Longmont  Colorado  US,480 Kessler Glen Suite 95,Denver,Colorado,Denver County,80205,39.74860082,-104.9689108,118571.71,6175.94
457ae056-e9bf-47a0-9ea4-347aa1a32231,11/6/72,,999-71-8735,S99992554,X33270623X,Mr.,Hugo,O'Hara,,,M,black,nonhispanic,M,Denver  Colorado  US,846 Schowalter Vale Unit 56,Westminster,Colorado,Adams County,80020,39.86050947,-105.0674194,1033625.41,6889.57
4be52b1a-73fe-48bd-96ed-aafd3a400537,10/21/24,,999-53-2293,S99971919,X62266617X,Mr.,Frederic,Bartell,,,M,white,nonhispanic,M,Westminster  Colorado  US,863 Cruickshank Overpass,Thornton,Colorado,Adams County,80241,39.82516416,-105.0144486,1505696.43,22742.4
f08f3cd2-9bce-42c7-ae25-f950041f707c,6/13/09,,999-47-1416,,,,Manuel,Von,,,,white,nonhispanic,M,Old Lyme  Connecticut  US,595 Hirthe Union,Darien,Connecticut,Fairfield County,,41.09003189,-73.48287318,266338.56,4889.24
55cf4aa9-5249-43ef-8435-a63b613b616c,3/21/09,,999-88-7904,,,,Geoffrey,Stehr,,,,white,nonhispanic,M,Bridgeport  Connecticut  US,137 Shields Loaf,West Hartford,Connecticut,Hartford County,06110,41.79519625,-72.72405472,259177.74,4934.24
571e206c-189c-4e60-90b1-92428f89562a,7/20/03,,999-17-7702,S99933361,,,Carri,Kuphal,,,,white,nonhispanic,F,Waterbury  Connecticut  US,245 Wiegand Plaza Apt 8,Coventry,Connecticut,Tolland County,,41.77889298,-72.36523152,430617.66,8508.48
6b5f336f-04c3-426a-b329-6d9358078a1d,12/21/99,,999-40-2617,S99963913,X54506077X,Ms.,Signe,Auer,,,,white,nonhispanic,F,Waterbury  Connecticut  US,749 Altenwerth Passage,Groton,Connecticut,New London County,06340,41.34455597,-72.00431997,502905.32,9307.52
a1cbf6b5-7380-4ce5-a70a-d2ba0d26b036,8/10/03,,999-34-4037,S99957500,,,Edmond,Blanda,,,,white,nonhispanic,M,New Milford  Connecticut  US,401 Ullrich Fort,Mansfield,Connecticut,Tolland County,,41.75706704,-72.26139368,22621.1,0
89c3f372-4f6d-4c11-bcf3-f11c89a08b27,1/11/93,,999-59-3101,S99952354,X70846433X,Mrs.,Delta,Kihn,,Beer,M,asian,nonhispanic,F,Avon  Connecticut  US,894 Lind Road,Montville,Connecticut,New London County,,41.46824576,-72.11336266,681731.04,15566.06
c6be90b9-4112-4e5b-8273-ad725abe74ed,10/16/89,,999-62-8936,S99943376,X69481240X,Mrs.,Keva,McLaughlin,,Flatley,M,black,hispanic,F,East Granby  Connecticut  US,663 Grady Bypass Suite 76,Trumbull,Connecticut,Fairfield County,,41.2705883,-73.23762399,669442.65,10473.62
a2faea92-95f1-472f-84bf-48c52076b1a8,12/21/19,,999-81-4510,,,,Olene,Zemlak,,,,white,nonhispanic,F,East Hartford  Connecticut  US,126 McClure Street Apt 57,Manchester,Connecticut,Hartford County,06040,41.73045599,-72.51057121,14000,869.04
677a16e1-d727-40c7-a531-6918f63c6435,8/7/17,,999-77-5698,,,,Leandro,Bins,,,,black,nonhispanic,M,Columbia  Connecticut  US,979 Gerhold Plaza,New Haven,Connecticut,New Haven County,06510,41.33799441,-72.93449705,77000,2172.6
062eea55-b533-4411-bc30-b3bc54127f13,7/16/41,,999-92-3044,S99972398,X39394495X,Mrs.,Magda,White,,Carter,M,black,nonhispanic,F,Wethersfield  Connecticut  US,334 Schoen Meadow,Glastonbury,Connecticut,Hartford County,,41.68017119,-72.51047297,1560456.37,30224.54
b057df71-bcc0-4db5-b7e8-ec94924bd0c7,12/21/18,,999-52-3573,,,,Wanita,Lueilwitz,,,,white,nonhispanic,F,Wilmington  Delaware  US,1098 Steuber Ferry Suite 20,Middletown,Delaware,New Castle County,19709,39.40627871,-75.61890231,36380,1969.04
3c0fba09-b96a-4b2e-a21f-9450ef1ce148,10/28/18,,999-17-1046,,,,Chris,Swift,,,,white,nonhispanic,F,Newark  Delaware  US,949 McKenzie Drive,Frankford,Delaware,Sussex County,19945,38.46437407,-75.23356827,5060,1626.78
2988a815-797f-41db-b22a-0bb38acfdc92,4/29/98,,999-39-1550,S99950377,X53804159X,Ms.,Emogene,Batz,,,,white,nonhispanic,F,Dover  Delaware  US,225 Eichmann Glen,Wilmington,Delaware,New Castle County,19801,39.71343517,-75.55142724,72833.4,15500.72
a679e68c-7e3d-4c7b-9c88-2c4cd9d85e47,4/30/93,,999-24-7085,S99956671,X46925516X,Mrs.,Mirta,Carter,,Kozey,M,white,nonhispanic,F,Wilmington  Delaware  US,667 Kovacek Neck Suite 40,Dover,Delaware,Kent County,19902,39.16708847,-75.60596211,695277.82,9122.3
00fd6daa-b40c-44e7-aa12-9a6111863a4b,11/8/12,,999-25-7491,,,,Mary,Murphy,,,,white,nonhispanic,M,Wilmington  Delaware  US,625 Lehner View Unit 54,Newark,Delaware,New Castle County,,39.60601522,-75.76668209,175446.19,3703.24
c032f7a4-300b-4ee6-9ad1-823dfc0d1cf6,8/29/84,,999-68-2762,S99977166,X47464017X,Mr.,Lenny,Schmitt,,,M,asian,nonhispanic,M,Chongqing  Chongqing Municipality  CN,112 Koch Bypass Apt 98,Wilmington,Delaware,New Castle County,,39.74103852,-75.63197296,110690.14,48388.19
af46196b-f2e7-48e5-a26d-f7a43b6527e6,1/3/73,,999-12-5427,S99997976,X47349833X,Mr.,Jim,Littel,,,M,white,nonhispanic,M,Dover  Delaware  US,303 Crona Haven Unit 68,Middletown,Delaware,New Castle County,19734,39.34587284,-75.60957582,1131659.6,10256.18
51fb633d-3c97-49c5-9646-f9972af110f0,4/5/59,,999-79-1539,S99957961,X18795143X,Mr.,Marty,Gusikowski,,,M,white,nonhispanic,M,Middletown  Delaware  US,850 Schuster Flat Suite 65,Newark,Delaware,New Castle County,19702,39.65685695,-75.74705436,1331190.31,34005.28
1cfca382-4231-43c8-9a47-bf1e767e3f82,10/31/71,,999-42-4322,S99982774,X64925660X,Mr.,Del,Bechtelar,,,M,white,nonhispanic,M,Marseille  Provence-Alpes-Cote d'Azur  FR,241 Aufderhar Alley Apt 65,New Castle,Delaware,New Castle County,,39.66358573,-75.55733616,1171415.9,7310.52
0f1b0576-9373-4e11-86a7-63d09334317f,9/30/49,,999-94-2348,S99997657,X79556086X,Ms.,Gwyn,Rogahn,,,S,black,nonhispanic,F,Newark  Delaware  US,600 Grimes Passage,Dover,Delaware,Kent County,19904,39.21672053,-75.61239591,1590169.33,33100.53
ed68a708-dd96-4b19-8fdc-c463790a921a,3/2/20,,999-60-5695,,,,Boris,Kub,,,,white,nonhispanic,M,Cape Coral  Florida  US,719 Deckow Green Unit 37,Hollywood,Florida,Broward County,33312,26.1247039,-80.23008448,1065.77,662.04
c6c537e0-a0e7-469b-ba2e-b2661858fbc9,3/19/08,,999-42-9699,,,,Erik,Champlin,,,,black,nonhispanic,M,North Miami Beach  Florida  US,538 Schmitt Estate,Jacksonville Beach,Florida,Duval County,32250,30.30133877,-81.37175889,281760,4674.79
c7d816d7-f9b0-4255-ac07-071cdce37413,5/6/07,,999-45-5062,,,,Barbara,Hidalgo,,,,white,hispanic,F,Kingston  Kingston  JM,236 Rau Frontage road,Kissimmee,Florida,Osceola County,,28.29264739,-81.44975735,317440.91,5010.81
c0ce6b5d-3437-4e6f-88f7-d1211de9c409,4/17/96,,999-56-2033,S99998033,X39200587X,Mr.,Marlin,Baumbach,,,,white,nonhispanic,M,Hollywood  Florida  US,1075 Sauer Approach,Pembroke Pines,Florida,Broward County,33026,26.06642963,-80.27433327,643488.01,4244.79
40917b67-9ae5-4dd0-8acf-8f343d7c4814,7/8/82,,999-12-4194,S99927159,X18230802X,Ms.,Keiko,Gusikowski,,,S,white,nonhispanic,F,Davie  Florida  US,555 Stehr Extension,Lynn Haven,Florida,Bay County,32405,30.21250161,-85.53782238,771265.28,11117.94
c37e0fd7-4d6f-4e9e-9091-fdedc0196756,11/10/79,,999-89-6341,S99932805,X81596193X,Mr.,Owen,Cartwright,,,M,white,nonhispanic,M,Miami Beach  Florida  US,233 Tromp Burg Unit 75,Cape Coral,Florida,Lee County,33955,26.66071536,-81.99237739,1054181.31,8612.64
5bd43bde-81c6-46c5-a9eb-496955e3f482,9/26/97,,999-79-4686,S99942298,X47537972X,Mr.,Leland,Rempel,,,,asian,nonhispanic,M,North Bay  Florida  US,311 Lesch Spur Suite 74,Sanford,Florida,Seminole County,32773,28.74981203,-81.33896192,12207.2,0
4604fa18-8e0d-42ca-becb-28a0d4c1fd1a,5/28/68,,999-91-3952,S99966672,X32753279X,Mrs.,Sixta,Nicolas,,Johnston,M,white,nonhispanic,F,Seminole  Florida  US,537 Will Vista,DeFuniak Springs,Florida,Walton County,,30.75646749,-86.07302552,1283489.57,10770.17
7bf94819-60a3-4997-b5d0-e4e8078eb55e,11/8/54,,999-31-1002,S99984081,X66421802X,Ms.,Catalina,Loya,,,S,white,hispanic,F,San Salvador  El Salvador  SV,438 Reichert Club Unit 53,Hialeah,Florida,Miami-Dade County,33010,25.89296092,-80.34719418,1619016.2,18918.62
9c88e9af-19a4-40ee-86bb-518e2c216a50,7/13/69,,999-63-9121,S99988892,X88428104X,Mrs.,Ching,Schmitt,,Weissnat,M,white,nonhispanic,F,Palmetto  Florida  US,818 Orn Burg Unit 95,Davie,Florida,Broward County,33328,26.13519001,-80.36395322,160909.46,17099.08
0f15a70f-2f20-4f6d-94ff-cbda4ac96963,4/20/03,,999-45-3557,S99919436,,,Rosalia,Garay,,,,black,hispanic,F,Portsmouth  Saint John Parish  DM,1072 Goldner Lock Unit 35,Chamblee,Georgia,DeKalb County,30341,33.83906281,-84.24485249,457776.98,3699.44
d877084a-135f-4927-bdcf-786cfbf16249,11/26/88,,999-12-8802,S99944205,X15375800X,Mr.,Franklyn,Blanda,,,M,black,nonhispanic,M,Powder Springs  Georgia  US,224 Kub Route,Albany,Georgia,Dougherty County,31701,31.57372399,-84.25325776,661839.52,5956.08
460ecdff-5045-4a20-bcb7-034e4dbea8c9,11/4/80,,999-21-1470,S99912773,X13214971X,Mrs.,Jaimie,Hermann,,Durgan,M,white,nonhispanic,F,Suwanee  Georgia  US,137 Jaskolski Plaza,Atlanta,Georgia,Fulton County,30312,33.73953996,-84.36102256,1005283.31,6816.72
2e223fe9-86fb-40c2-9722-360cb53a3df6,6/9/76,,999-43-1010,S99956183,X23434405X,Mrs.,Minna,Wilderman,,Emard,M,white,nonhispanic,F,Statesboro  Georgia  US,1090 Mosciski Forge,Moultrie,Georgia,Colquitt County,31771,31.28763677,-83.70244232,35345.64,3783.84
